"time","surv","nrisk","nevent","arm"
0.342231348391513,0.999863242828138,380185,1,"not linked"
0.344969199178645,0.999860612882525,380184,1,"not linked"
0.347707049965777,0.999857982936913,380183,1,"not linked"
0.350444900752909,0.9998553529913,380182,1,"not linked"
0.355920602327173,0.999852723045687,380181,1,"not linked"
0.358658453114305,0.999850093100075,380180,1,"not linked"
0.361396303901437,0.999847463154462,380179,1,"not linked"
0.366872005475702,0.999842203263236,380178,2,"not linked"
0.369609856262834,0.999839573317624,380176,1,"not linked"
0.37782340862423,0.999836943372011,380175,1,"not linked"
0.380561259411362,0.999829053535173,380174,3,"not linked"
0.383299110198494,0.999823793643947,380171,2,"not linked"
0.386036960985626,0.999821163698335,380169,1,"not linked"
0.388774811772758,0.999818533752722,380168,1,"not linked"
0.39151266255989,0.999813273861497,380167,2,"not linked"
0.394250513347023,0.999810643915884,380165,1,"not linked"
0.396988364134155,0.999808013970271,380164,1,"not linked"
0.405201916495551,0.999805384024658,380163,1,"not linked"
0.416153319644079,0.999802754079046,380162,1,"not linked"
0.418891170431211,0.999792234296595,380161,4,"not linked"
0.424366872005476,0.999786974405369,380157,2,"not linked"
0.4435318275154,0.999781714514144,380155,2,"not linked"
0.449007529089665,0.999779084568531,380153,1,"not linked"
0.451745379876797,0.999776454622919,380152,1,"not linked"
0.457221081451061,0.999771194731693,380151,2,"not linked"
0.459958932238193,0.99976856478608,380149,1,"not linked"
0.462696783025325,0.999765934840468,380148,1,"not linked"
0.465434633812457,0.999763304894855,380147,1,"not linked"
0.468172484599589,0.999758045003629,380146,2,"not linked"
0.48186173853525,0.999750155166791,380144,3,"not linked"
0.487337440109514,0.999747525221179,380141,1,"not linked"
0.490075290896646,0.999744895275566,380140,1,"not linked"
0.49555099247091,0.99973963538434,380139,2,"not linked"
0.501026694045175,0.999737005438728,380137,1,"not linked"
0.514715947980835,0.999734375493115,380136,1,"not linked"
0.520191649555099,0.999729115601889,380135,2,"not linked"
0.536618754277892,0.999718595819439,380133,4,"not linked"
0.550308008213552,0.999715965873826,380129,1,"not linked"
0.553045859000684,0.999713335928213,380128,1,"not linked"
0.555783709787817,0.999708076036988,380127,2,"not linked"
0.561259411362081,0.999705446091375,380125,1,"not linked"
0.569472963723477,0.99970018620015,380124,2,"not linked"
0.572210814510609,0.999692296363311,380122,3,"not linked"
0.580424366872005,0.999689666417699,380119,1,"not linked"
0.588637919233402,0.999687036472086,380118,1,"not linked"
0.59958932238193,0.999684406526473,380117,1,"not linked"
0.610540725530459,0.999679146635248,380116,2,"not linked"
0.613278576317591,0.999676516689635,380114,1,"not linked"
0.621492128678987,0.99967125679841,380113,2,"not linked"
0.626967830253251,0.999665996907184,380111,2,"not linked"
0.629705681040383,0.999660737015959,380109,2,"not linked"
0.632443531827515,0.999658107070346,380107,1,"not linked"
0.63791923340178,0.999655477124733,380106,1,"not linked"
0.643394934976044,0.99965284717912,380105,1,"not linked"
0.646132785763176,0.999650217233508,380104,1,"not linked"
0.648870636550308,0.999647587287895,380103,1,"not linked"
0.65160848733744,0.999642327396669,380102,2,"not linked"
0.654346338124572,0.999639697451057,380100,1,"not linked"
0.659822039698836,0.999634437559831,380099,2,"not linked"
0.662559890485969,0.999629177668606,380097,2,"not linked"
0.665297741273101,0.999626547722993,380095,1,"not linked"
0.668035592060233,0.999618657886155,380094,3,"not linked"
0.670773442847365,0.999616027940542,380091,1,"not linked"
0.673511293634497,0.99961339799493,380090,1,"not linked"
0.676249144421629,0.999608138103704,380089,2,"not linked"
0.687200547570157,0.999605508158091,380087,1,"not linked"
0.695414099931554,0.999602878212479,380086,1,"not linked"
0.698151950718686,0.999600248266866,380085,1,"not linked"
0.70362765229295,0.999597618321253,380084,1,"not linked"
0.706365503080082,0.999594988375641,380083,1,"not linked"
0.709103353867214,0.999587098538802,380082,3,"not linked"
0.711841204654346,0.999581838647577,380079,2,"not linked"
0.728268309377139,0.999579208701964,380077,1,"not linked"
0.733744010951403,0.999576578756352,380076,1,"not linked"
0.744695414099932,0.999568688919513,380075,3,"not linked"
0.747433264887064,0.999566058973901,380072,1,"not linked"
0.752908966461328,0.999563429028288,380071,1,"not linked"
0.758384668035592,0.999560799082675,380070,1,"not linked"
0.761122518822724,0.99955553919145,380069,2,"not linked"
0.763860369609856,0.999550279300224,380067,2,"not linked"
0.766598220396988,0.999542389463386,380065,3,"not linked"
0.772073921971253,0.999539759517773,380062,1,"not linked"
0.777549623545517,0.999534499626548,380061,2,"not linked"
0.780287474332649,0.999529239735322,380059,2,"not linked"
0.783025325119781,0.99952660978971,380057,1,"not linked"
0.788501026694045,0.999523979844097,380056,1,"not linked"
0.793976728268309,0.999521349898484,380055,1,"not linked"
0.802190280629706,0.999518719952871,380054,1,"not linked"
0.804928131416838,0.999510830116033,380053,3,"not linked"
0.80766598220397,0.999505570224808,380050,2,"not linked"
0.815879534565366,0.999502940279195,380048,1,"not linked"
0.818617385352498,0.99949768038797,380047,2,"not linked"
0.82135523613963,0.999492420496744,380045,2,"not linked"
0.824093086926763,0.999489790551132,380043,1,"not linked"
0.832306639288159,0.999487160605519,380042,1,"not linked"
0.837782340862423,0.999481900714293,380041,2,"not linked"
0.843258042436687,0.999471380931843,380039,4,"not linked"
0.845995893223819,0.99946875098623,380035,1,"not linked"
0.851471594798084,0.999466121040617,380034,1,"not linked"
0.854209445585216,0.999463491095004,380033,1,"not linked"
0.85968514715948,0.999458231203779,380032,2,"not linked"
0.867898699520876,0.999452971312553,380030,2,"not linked"
0.870636550308008,0.999450341366941,380028,1,"not linked"
0.87337440109514,0.999447711421328,380027,1,"not linked"
0.876112251882272,0.999445081475715,380026,1,"not linked"
0.878850102669405,0.999442451530102,380025,1,"not linked"
0.889801505817933,0.99943982158449,380024,1,"not linked"
0.892539356605065,0.999437191638877,380023,1,"not linked"
0.903490759753593,0.999434561693264,380022,1,"not linked"
0.914442162902122,0.999431931747652,380021,1,"not linked"
0.917180013689254,0.999429301802039,380020,1,"not linked"
0.92539356605065,0.999426671856426,380019,1,"not linked"
0.930869267624914,0.999418782019588,380018,3,"not linked"
0.933607118412047,0.999416152073975,380015,1,"not linked"
0.936344969199179,0.999413522128362,380014,1,"not linked"
0.941820670773443,0.99941089218275,380013,1,"not linked"
0.950034223134839,0.999408262237137,380012,1,"not linked"
0.955509924709103,0.999405632291524,380011,1,"not linked"
0.958247775496235,0.999403002345912,380010,1,"not linked"
0.960985626283368,0.999395112509073,380009,3,"not linked"
0.969199178644764,0.999392482563461,380006,1,"not linked"
0.97741273100616,0.999389852617848,380005,1,"not linked"
0.980150581793292,0.999387222672235,380004,1,"not linked"
0.991101984941821,0.99938196278101,380003,2,"not linked"
0.993839835728953,0.999374072944172,380001,3,"not linked"
0.999315537303217,0.999368813052946,379998,2,"not linked"
1.00205338809035,0.999363553161721,379996,2,"not linked"
1.01574264202601,0.999360923216108,379994,1,"not linked"
1.01848049281314,0.999358293270495,379993,1,"not linked"
1.02121834360027,0.999355663324882,379992,1,"not linked"
1.0321697467488,0.999350403433657,379991,2,"not linked"
1.03490759753593,0.999345143542432,379989,2,"not linked"
1.0403832991102,0.999342513596819,379987,1,"not linked"
1.04585900068446,0.999339883651206,379986,1,"not linked"
1.04859685147159,0.999334623759981,379985,2,"not linked"
1.05133470225873,0.999329363868755,379983,2,"not linked"
1.06228610540726,0.999326733923142,379981,1,"not linked"
1.06776180698152,0.99932410397753,379980,1,"not linked"
1.07049965776865,0.999321474031917,379979,1,"not linked"
1.07323750855578,0.999310954249466,379978,4,"not linked"
1.09240246406571,0.999305694358241,379974,2,"not linked"
1.09514031485284,0.999303064412628,379972,1,"not linked"
1.09787816563997,0.999300434467015,379971,1,"not linked"
1.1088295687885,0.99929517457579,379970,2,"not linked"
1.12251882272416,0.999292544630177,379968,1,"not linked"
1.12525667351129,0.999289914684564,379967,1,"not linked"
1.12799452429843,0.999287284738951,379966,1,"not linked"
1.13073237508556,0.999284654793339,379965,1,"not linked"
1.13347022587269,0.999279394902113,379964,2,"not linked"
1.13620807665982,0.999276764956501,379962,1,"not linked"
1.14168377823409,0.999274135010888,379961,1,"not linked"
1.14442162902122,0.999271505065275,379960,1,"not linked"
1.14989733059548,0.999268875119662,379959,1,"not linked"
1.15537303216975,0.99926624517405,379958,1,"not linked"
1.16084873374401,0.999260985282824,379957,2,"not linked"
1.16632443531828,0.999255725391599,379955,2,"not linked"
1.17180013689254,0.999253095445986,379953,1,"not linked"
1.17453798767967,0.99924783555476,379952,2,"not linked"
1.19096509240246,0.999245205609148,379950,1,"not linked"
1.20191649555099,0.99923731577231,379949,3,"not linked"
1.21013004791239,0.999234685826697,379946,1,"not linked"
1.21834360027379,0.999232055881084,379945,1,"not linked"
1.22381930184805,0.999226795989859,379944,2,"not linked"
1.22655715263518,0.999224166044246,379942,1,"not linked"
1.24024640657084,0.999221536098633,379941,1,"not linked"
1.24298425735797,0.999218906153021,379940,1,"not linked"
1.24572210814511,0.999216276207408,379939,1,"not linked"
1.24845995893224,0.999213646261795,379938,1,"not linked"
1.25119780971937,0.99920838637057,379937,2,"not linked"
1.2621492128679,0.999205756424957,379935,1,"not linked"
1.28405201916496,0.999203126479344,379934,1,"not linked"
1.28952772073922,0.999200496533731,379933,1,"not linked"
1.29500342231348,0.999197866588119,379932,1,"not linked"
1.29774127310062,0.999192606696893,379931,2,"not linked"
1.30047912388775,0.999187346805668,379929,2,"not linked"
1.30321697467488,0.999184716860055,379927,1,"not linked"
1.30869267624914,0.999182086914443,379926,1,"not linked"
1.31416837782341,0.99917945696883,379925,1,"not linked"
1.31964407939767,0.999176827023217,379924,1,"not linked"
1.3223819301848,0.999171567131992,379923,2,"not linked"
1.32511978097194,0.999166307240766,379921,2,"not linked"
1.32785763175907,0.999163677295153,379919,1,"not linked"
1.3305954825462,0.999161047349541,379918,1,"not linked"
1.34154688569473,0.999153157512703,379917,3,"not linked"
1.34428473648186,0.99915052756709,379914,1,"not linked"
1.34702258726899,0.999147897621477,379913,1,"not linked"
1.35523613963039,0.999145267675864,379912,1,"not linked"
1.36344969199179,0.999142637730252,379911,1,"not linked"
1.37713894592745,0.999137377839026,379910,2,"not linked"
1.37987679671458,0.999132117947801,379908,2,"not linked"
1.38261464750171,0.999124228110962,379906,3,"not linked"
1.38535249828884,0.99912159816535,379903,1,"not linked"
1.38809034907598,0.999118968219737,379902,1,"not linked"
1.39356605065024,0.999116338274124,379901,1,"not linked"
1.39630390143737,0.999113708328512,379900,1,"not linked"
1.3990417522245,0.999108448437286,379899,2,"not linked"
1.40177960301164,0.999105818491673,379897,1,"not linked"
1.40999315537303,0.999103188546061,379896,1,"not linked"
1.41273100616016,0.999100558600448,379895,1,"not linked"
1.4154688569473,0.999097928654835,379894,1,"not linked"
1.41820670773443,0.99909266876361,379893,2,"not linked"
1.42368240930869,0.999090038817997,379891,1,"not linked"
1.42642026009582,0.999087408872384,379890,1,"not linked"
1.43189596167009,0.999084778926772,379889,1,"not linked"
1.43463381245722,0.999082148981159,379888,1,"not linked"
1.43737166324435,0.999079519035546,379887,1,"not linked"
1.44558521560575,0.999076889089933,379886,1,"not linked"
1.45653661875428,0.999074259144321,379885,1,"not linked"
1.45927446954141,0.999066369307482,379884,3,"not linked"
1.46201232032854,0.99906373936187,379881,1,"not linked"
1.46748802190281,0.999061109416257,379880,1,"not linked"
1.47022587268994,0.999058479470644,379879,1,"not linked"
1.4757015742642,0.999055849525032,379878,1,"not linked"
1.48117727583847,0.999053219579419,379877,1,"not linked"
1.48665297741273,0.999050589633806,379876,1,"not linked"
1.48939082819986,0.999042699796968,379875,3,"not linked"
1.49486652977413,0.999037439905743,379872,2,"not linked"
1.49760438056126,0.99903480996013,379870,1,"not linked"
1.50308008213552,0.999032180014517,379869,1,"not linked"
1.51129363449692,0.999026920123292,379868,2,"not linked"
1.51403148528405,0.999024290177679,379866,1,"not linked"
1.51950718685832,0.999021660232066,379865,1,"not linked"
1.52224503764545,0.999019030286454,379864,1,"not linked"
1.52498288843258,0.999016400340841,379863,1,"not linked"
1.53045859000684,0.999013770395228,379862,1,"not linked"
1.53319644079398,0.999011140449615,379861,1,"not linked"
1.53593429158111,0.999008510504003,379860,1,"not linked"
1.54140999315537,0.999003250612777,379859,2,"not linked"
1.54414784394251,0.999000620667164,379857,1,"not linked"
1.54688569472964,0.998995360775939,379856,2,"not linked"
1.54962354551677,0.998992730830326,379854,1,"not linked"
1.55509924709103,0.998987470939101,379853,2,"not linked"
1.56331279945243,0.998984840993488,379851,1,"not linked"
1.56605065023956,0.998982211047875,379850,1,"not linked"
1.56878850102669,0.998979581102263,379849,1,"not linked"
1.57152635181383,0.99897695115665,379848,1,"not linked"
1.57426420260096,0.998971691265425,379847,2,"not linked"
1.57700205338809,0.998969061319812,379845,1,"not linked"
1.58247775496235,0.998966431374199,379844,1,"not linked"
1.58521560574949,0.998958541537361,379843,3,"not linked"
1.58795345653662,0.998955911591748,379840,1,"not linked"
1.59342915811088,0.998950651700523,379839,2,"not linked"
1.60711841204654,0.998945391809297,379837,2,"not linked"
1.60985626283368,0.998942761863685,379835,1,"not linked"
1.62354551676934,0.998940131918072,379834,1,"not linked"
1.63175906913073,0.998934872026846,379833,2,"not linked"
1.63449691991786,0.998934872026846,379508,0,"not linked"
1.637234770705,0.998932232860888,378504,1,"not linked"
1.63997262149213,0.998932232860888,378474,0,"not linked"
1.64271047227926,0.998929586928106,377535,1,"not linked"
1.64544832306639,0.998929586928106,377381,0,"not linked"
1.64818617385353,0.998926938905152,377236,1,"not linked"
1.65092402464066,0.99892429043287,377171,1,"not linked"
1.65366187542779,0.99892429043287,377013,0,"not linked"
1.65639972621492,0.99892429043287,376746,0,"not linked"
1.65913757700205,0.99892163874766,376713,1,"not linked"
1.66187542778919,0.99892163874766,376652,0,"not linked"
1.66461327857632,0.998918985012511,376421,1,"not linked"
1.66735112936345,0.99891632913245,376116,1,"not linked"
1.67008898015058,0.998913671146438,375817,1,"not linked"
1.67282683093771,0.998913671146438,375612,0,"not linked"
1.67556468172485,0.998913671146438,375387,0,"not linked"
1.67830253251198,0.998913671146438,375345,0,"not linked"
1.68104038329911,0.998913671146438,375308,0,"not linked"
1.68377823408624,0.998913671146438,375090,0,"not linked"
1.68651608487337,0.998911006196963,374834,1,"not linked"
1.68925393566051,0.998908339718027,374618,1,"not linked"
1.69199178644764,0.998908339718027,374446,0,"not linked"
1.69472963723477,0.998908339718027,374285,0,"not linked"
1.6974674880219,0.998908339718027,374254,0,"not linked"
1.70020533880904,0.998908339718027,374201,0,"not linked"
1.70294318959617,0.998902997619391,373976,2,"not linked"
1.7056810403833,0.998902997619391,373483,0,"not linked"
1.70841889117043,0.998902997619391,373092,0,"not linked"
1.71115674195756,0.998902997619391,372722,0,"not linked"
1.7138945927447,0.998900314740193,372325,1,"not linked"
1.71663244353183,0.998897629957322,372060,1,"not linked"
1.71937029431896,0.99889494407717,371907,1,"not linked"
1.72210814510609,0.998889567893402,371600,2,"not linked"
1.72484599589322,0.998889567893402,371289,0,"not linked"
1.72758384668036,0.998889567893402,370918,0,"not linked"
1.73032169746749,0.998889567893402,370559,0,"not linked"
1.73305954825462,0.998889567893402,370215,0,"not linked"
1.73579739904175,0.998889567893402,370149,0,"not linked"
1.73853524982888,0.998886868075118,369984,1,"not linked"
1.74127310061602,0.998878760819414,369627,3,"not linked"
1.74401095140315,0.998876055546441,369234,1,"not linked"
1.74674880219028,0.998876055546441,368861,0,"not linked"
1.74948665297741,0.998876055546441,368513,0,"not linked"
1.75222450376454,0.998873342352119,368155,1,"not linked"
1.75496235455168,0.998873342352119,368079,0,"not linked"
1.75770020533881,0.998873342352119,367908,0,"not linked"
1.76043805612594,0.998873342352119,367504,0,"not linked"
1.76317590691307,0.998873342352119,367108,0,"not linked"
1.76591375770021,0.998870618347728,366693,1,"not linked"
1.76865160848734,0.998867891696188,366336,1,"not linked"
1.77138945927447,0.998865162377429,365977,1,"not linked"
1.7741273100616,0.998859702412126,365887,2,"not linked"
1.77686516084873,0.998859702412126,365673,0,"not linked"
1.77960301163587,0.998859702412126,365308,0,"not linked"
1.782340862423,0.998854228053412,364923,2,"not linked"
1.78507871321013,0.998854228053412,364545,0,"not linked"
1.78781656399726,0.998854228053412,364237,0,"not linked"
1.79055441478439,0.998854228053412,363895,0,"not linked"
1.79329226557153,0.998854228053412,363787,0,"not linked"
1.79603011635866,0.998845986953877,363612,3,"not linked"
1.79876796714579,0.998843236948407,363216,1,"not linked"
1.80150581793292,0.998840484624169,362909,1,"not linked"
1.80424366872005,0.998837728768808,362443,1,"not linked"
1.80698151950719,0.998837728768808,362049,0,"not linked"
1.80971937029432,0.998837728768808,361670,0,"not linked"
1.81245722108145,0.998837728768808,361532,0,"not linked"
1.81519507186858,0.998837728768808,361292,0,"not linked"
1.81793292265572,0.998837728768808,360901,0,"not linked"
1.82067077344285,0.998834957714169,360454,1,"not linked"
1.82340862422998,0.998834957714169,360010,0,"not linked"
1.82614647501711,0.998834957714169,359661,0,"not linked"
1.82888432580424,0.998834957714169,359345,0,"not linked"
1.83162217659138,0.998829397417806,359274,2,"not linked"
1.83436002737851,0.998818270940874,359082,4,"not linked"
1.83709787816564,0.998818270940874,358766,0,"not linked"
1.83983572895277,0.998809911276514,358442,3,"not linked"
1.8425735797399,0.998809911276514,358067,0,"not linked"
1.84531143052704,0.998809911276514,357732,0,"not linked"
1.84804928131417,0.998809911276514,357480,0,"not linked"
1.8507871321013,0.998809911276514,357400,0,"not linked"
1.85352498288843,0.998801524775462,357292,3,"not linked"
1.85626283367556,0.99879592932708,357005,2,"not linked"
1.8590006844627,0.99879592932708,356654,0,"not linked"
1.86173853524983,0.99879592932708,356245,0,"not linked"
1.86447638603696,0.99879592932708,355956,0,"not linked"
1.86721423682409,0.99879592932708,355735,0,"not linked"
1.86995208761123,0.99879592932708,355684,0,"not linked"
1.87268993839836,0.99879592932708,355491,0,"not linked"
1.87542778918549,0.998793117433269,355204,1,"not linked"
1.87816563997262,0.99879030313877,354900,1,"not linked"
1.88090349075975,0.99879030313877,354632,0,"not linked"
1.88364134154689,0.99879030313877,354247,0,"not linked"
1.88637919233402,0.99879030313877,353850,0,"not linked"
1.88911704312115,0.99879030313877,353733,0,"not linked"
1.89185489390828,0.99879030313877,353512,0,"not linked"
1.89459274469541,0.99879030313877,352815,0,"not linked"
1.89733059548255,0.998787470366146,352584,1,"not linked"
1.90006844626968,0.998787470366146,352394,0,"not linked"
1.90280629705681,0.998787470366146,352199,0,"not linked"
1.90554414784394,0.998787470366146,352018,0,"not linked"
1.90828199863107,0.998787470366146,351986,0,"not linked"
1.91101984941821,0.998784632313168,351927,1,"not linked"
1.91375770020534,0.998781792129604,351662,1,"not linked"
1.91649555099247,0.998781792129604,351335,0,"not linked"
1.9192334017796,0.998773255922205,351016,3,"not linked"
1.92197125256674,0.998770408272531,350736,1,"not linked"
1.92470910335387,0.998770408272531,350473,0,"not linked"
1.927446954141,0.998770408272531,350412,0,"not linked"
1.93018480492813,0.998767556647079,350246,1,"not linked"
1.93292265571526,0.998767556647079,349915,0,"not linked"
1.9356605065024,0.998764699874877,349614,1,"not linked"
1.93839835728953,0.998764699874877,349289,0,"not linked"
1.94113620807666,0.998764699874877,348982,0,"not linked"
1.94387405886379,0.998764699874877,348713,0,"not linked"
1.94661190965092,0.998764699874877,348644,0,"not linked"
1.94934976043806,0.998764699874877,348572,0,"not linked"
1.95208761122519,0.998764699874877,348122,0,"not linked"
1.95482546201232,0.998761828409136,347824,1,"not linked"
1.95756331279945,0.998761828409136,347446,0,"not linked"
1.96030116358658,0.998761828409136,347165,0,"not linked"
1.96303901437372,0.998761828409136,346935,0,"not linked"
1.96577686516085,0.998761828409136,346794,0,"not linked"
1.96851471594798,0.998756065828521,346637,2,"not linked"
1.97125256673511,0.998756065828521,346243,0,"not linked"
1.97399041752225,0.998750289784048,345827,2,"not linked"
1.97672826830938,0.998747398743912,345464,1,"not linked"
1.97946611909651,0.998747398743912,345084,0,"not linked"
1.98220396988364,0.998747398743912,344823,0,"not linked"
1.98494182067077,0.998747398743912,344763,0,"not linked"
1.98767967145791,0.998747398743912,344632,0,"not linked"
1.99041752224504,0.998747398743912,344294,0,"not linked"
1.99315537303217,0.998747398743912,343895,0,"not linked"
1.9958932238193,0.998747398743912,343568,0,"not linked"
1.99863107460643,0.998744488971424,343239,1,"not linked"
2.00136892539357,0.998744488971424,342992,0,"not linked"
2.0041067761807,0.998738664454438,342945,2,"not linked"
2.00684462696783,0.998738664454438,342805,0,"not linked"
2.00958247775496,0.99873574849725,342508,1,"not linked"
2.01232032854209,0.998732830341906,342249,1,"not linked"
2.01505817932923,0.998732830341906,341925,0,"not linked"
2.01779603011636,0.998732830341906,341582,0,"not linked"
2.02053388090349,0.998732830341906,341304,0,"not linked"
2.02327173169062,0.998732830341906,341242,0,"not linked"
2.02600958247776,0.998732830341906,341112,0,"not linked"
2.02874743326489,0.998732830341906,340728,0,"not linked"
2.03148528405202,0.998726961811985,340369,2,"not linked"
2.03422313483915,0.998726961811985,340013,0,"not linked"
2.03696098562628,0.998726961811985,339653,0,"not linked"
2.03969883641342,0.998726961811985,339391,0,"not linked"
2.04243668720055,0.998726961811985,339318,0,"not linked"
2.04517453798768,0.998726961811985,339184,0,"not linked"
2.04791238877481,0.998726961811985,338871,0,"not linked"
2.05065023956194,0.998726961811985,338453,0,"not linked"
2.05338809034908,0.998726961811985,338074,0,"not linked"
2.05612594113621,0.998726961811985,337705,0,"not linked"
2.05886379192334,0.998726961811985,337398,0,"not linked"
2.06160164271047,0.998726961811985,337333,0,"not linked"
2.0643394934976,0.998726961811985,337156,0,"not linked"
2.06707734428474,0.998723996285744,336779,1,"not linked"
2.06981519507187,0.998723996285744,336497,0,"not linked"
2.072553045859,0.998723996285744,336135,0,"not linked"
2.07529089664613,0.998723996285744,335775,0,"not linked"
2.07802874743326,0.998723996285744,335524,0,"not linked"
2.0807665982204,0.998721019028272,335451,1,"not linked"
2.08350444900753,0.998718040705369,335330,1,"not linked"
2.08624229979466,0.998718040705369,335043,0,"not linked"
2.08898015058179,0.998718040705369,334680,0,"not linked"
2.09171800136893,0.99871505353665,334336,1,"not linked"
2.09445585215606,0.99871505353665,333994,0,"not linked"
2.09719370294319,0.998709068279007,333725,2,"not linked"
2.09993155373032,0.998709068279007,333639,0,"not linked"
2.10266940451745,0.99870607350544,333484,1,"not linked"
2.10540725530459,0.998703075882412,333166,1,"not linked"
2.10814510609172,0.99870007507993,332812,1,"not linked"
2.11088295687885,0.99870007507993,332379,0,"not linked"
2.11362080766598,0.998697067137435,332021,1,"not linked"
2.11635865845311,0.998697067137435,331725,0,"not linked"
2.11909650924025,0.998691044649875,331656,2,"not linked"
2.12183436002738,0.998691044649875,331508,0,"not linked"
2.12457221081451,0.998691044649875,331148,0,"not linked"
2.12731006160164,0.998691044649875,330910,0,"not linked"
2.13004791238877,0.998691044649875,330606,0,"not linked"
2.13278576317591,0.998691044649875,330224,0,"not linked"
2.13552361396304,0.998688017607066,329923,1,"not linked"
2.13826146475017,0.998688017607066,329870,0,"not linked"
2.1409993155373,0.998684988884295,329739,1,"not linked"
2.14373716632444,0.998684988884295,329395,0,"not linked"
2.14647501711157,0.998678918496714,329035,2,"not linked"
2.1492128678987,0.998678918496714,328666,0,"not linked"
2.15195071868583,0.998678918496714,328224,0,"not linked"
2.15468856947296,0.998675873270418,327949,1,"not linked"
2.1574264202601,0.998672827635497,327904,1,"not linked"
2.16016427104723,0.998669780606705,327753,1,"not linked"
2.16290212183436,0.998669780606705,327434,0,"not linked"
2.16563997262149,0.998666727448345,327094,1,"not linked"
2.16837782340862,0.998663671898553,326837,1,"not linked"
2.17111567419576,0.998663671898553,326491,0,"not linked"
2.17385352498289,0.998660610410052,326202,1,"not linked"
2.17659137577002,0.998660610410052,326155,0,"not linked"
2.17932922655715,0.998657547297036,326028,1,"not linked"
2.18206707734428,0.998657547297036,325670,0,"not linked"
2.18480492813142,0.998657547297036,325310,0,"not linked"
2.18754277891855,0.998657547297036,324902,0,"not linked"
2.19028062970568,0.998654470518972,324579,1,"not linked"
2.19301848049281,0.998654470518972,324296,0,"not linked"
2.19575633127995,0.998654470518972,324242,0,"not linked"
2.19849418206708,0.998654470518972,324092,0,"not linked"
2.20123203285421,0.998654470518972,323774,0,"not linked"
2.20396988364134,0.998654470518972,323380,0,"not linked"
2.20670773442847,0.998654470518972,323043,0,"not linked"
2.20944558521561,0.998654470518972,322728,0,"not linked"
2.21218343600274,0.998654470518972,322443,0,"not linked"
2.21492128678987,0.998651372859397,322390,1,"not linked"
2.217659137577,0.998651372859397,322167,0,"not linked"
2.22039698836413,0.998651372859397,321655,0,"not linked"
2.22313483915127,0.99864826445889,321275,1,"not linked"
2.2258726899384,0.998645151970065,320852,1,"not linked"
2.22861054072553,0.998642035936441,320486,1,"not linked"
2.23134839151266,0.998642035936441,320196,0,"not linked"
2.23408624229979,0.998638916437627,320129,1,"not linked"
2.23682409308693,0.998635795417923,319972,1,"not linked"
2.23956194387406,0.998632670628602,319585,1,"not linked"
2.24229979466119,0.998632670628602,319154,0,"not linked"
2.24503764544832,0.998632670628602,318822,0,"not linked"
2.24777549623546,0.998632670628602,318415,0,"not linked"
2.25051334702259,0.998629531172689,318091,1,"not linked"
2.25325119780972,0.998629531172689,318039,0,"not linked"
2.25598904859685,0.998629531172689,317864,0,"not linked"
2.25872689938398,0.998629531172689,317495,0,"not linked"
2.26146475017112,0.998629531172689,317064,0,"not linked"
2.26420260095825,0.998629531172689,316677,0,"not linked"
2.26694045174538,0.998623216587598,316293,2,"not linked"
2.26967830253251,0.998620056197522,315981,1,"not linked"
2.27241615331964,0.998620056197522,315941,0,"not linked"
2.27515400410678,0.998613731434118,315781,2,"not linked"
2.27789185489391,0.998610565332651,315408,1,"not linked"
2.28062970568104,0.998610565332651,314996,0,"not linked"
2.28336755646817,0.998610565332651,314641,0,"not linked"
2.2861054072553,0.998610565332651,314291,0,"not linked"
2.28884325804244,0.998607385358173,314031,1,"not linked"
2.29158110882957,0.998607385358173,313991,0,"not linked"
2.2943189596167,0.998604203843746,313878,1,"not linked"
2.29705681040383,0.998604203843746,313634,0,"not linked"
2.29979466119096,0.998604203843746,313318,0,"not linked"
2.3025325119781,0.998604203843746,313021,0,"not linked"
2.30527036276523,0.998604203843746,312651,0,"not linked"
2.30800821355236,0.998604203843746,312338,0,"not linked"
2.31074606433949,0.998604203843746,312272,0,"not linked"
2.31348391512663,0.998597804770321,312109,2,"not linked"
2.31622176591376,0.998594601692958,311762,1,"not linked"
2.31895961670089,0.998594601692958,311418,0,"not linked"
2.32169746748802,0.998591392140094,311132,1,"not linked"
2.32443531827515,0.998591392140094,310882,0,"not linked"
2.32717316906229,0.998591392140094,310639,0,"not linked"
2.32991101984942,0.998588176944923,310585,1,"not linked"
2.33264887063655,0.998588176944923,310446,0,"not linked"
2.33538672142368,0.998584958547769,310275,1,"not linked"
2.33812457221081,0.998584958547769,309813,0,"not linked"
2.34086242299795,0.998584958547769,309443,0,"not linked"
2.34360027378508,0.998584958547769,308940,0,"not linked"
2.34633812457221,0.998584958547769,308741,0,"not linked"
2.34907597535934,0.998581723698731,308696,1,"not linked"
2.35181382614648,0.99856878027735,308599,4,"not linked"
2.35455167693361,0.998565542060986,308370,1,"not linked"
2.35728952772074,0.998562300870078,308086,1,"not linked"
2.36002737850787,0.998562300870078,307705,0,"not linked"
2.362765229295,0.998562300870078,307408,0,"not linked"
2.36550308008214,0.998562300870078,307165,0,"not linked"
2.36824093086927,0.998562300870078,307117,0,"not linked"
2.3709787816564,0.998559048160576,306994,1,"not linked"
2.37371663244353,0.998559048160576,306681,0,"not linked"
2.37645448323066,0.998559048160576,306351,0,"not linked"
